logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_db2_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'db2+ibm_db://db:db@localhost:50000/db', 'db2', None, ('CalibratedClassifierCV', ('db2', 'db2+ibm_db://db:db@localhost:50000/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_10__E5A13B06', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('PassiveAggressiveRegressor', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_26__A256CAF4', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('Pipeline', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_26__A256CAF4', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('PassiveAggressiveRegressor', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_10__E5A13B06', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('PassiveAggressiveRegressor', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_7__27D91BF6', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('Pipeline', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_7__27D91BF6', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('PassiveAggressiveRegressor', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_10__E5A13B06', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('Pipeline', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_26__A256CAF4', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('PassiveAggressiveRegressor', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_26__A256CAF4', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('Pipeline', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mssql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_10__E5A13B06', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('Pipeline', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_26__A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_10__E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_7__27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_26__A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_7__27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_10__E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_10__E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_10__E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_10__E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_26__A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_7__27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_26__A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_26__A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_7__27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_26__A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_7__27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_7__27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('PassiveAggressiveRegressor', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_mysql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_10__E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_10__E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_7__27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_10__E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_26__A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_7__27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_26__A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_26__A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_7__27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_10__E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_26__A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_26__A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_7__27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_7__27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_10__E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_10__E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_7__27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_10__E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_oracle_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_26__A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('PassiveAggressiveRegressor', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_7__27D91BF6', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_10__E5A13B06', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_26__A256CAF4', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_10__E5A13B06', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_26__A256CAF4', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_50_7__27D91BF6', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_7__27D91BF6', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('Pipeline', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_7__27D91BF6', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('Pipeline', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_10__E5A13B06', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('Pipeline', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_26__A256CAF4', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_50_26__A256CAF4', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('Pipeline', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor_pipe', 'p_DS_CODEGEN_200_10__E5A13B06', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('Pipeline', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_7__27D91BF6', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
logs/test_extensive_sklearn.linear_model.passive_aggressive.PassiveAggressiveRegressor_pgsql_code_gen.log:BENCH_STATUS ('PassiveAggressiveRegressor', 'DS_CODEGEN_200_10__E5A13B06', 'postgresql://db:db@localhost/db?port=5432', 'pgsql', None, ('PassiveAggressiveRegressor', ('pgsql', 'postgresql://db:db@localhost/db?port=5432'), None, 'success', None))
